ICAO_Code...1,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code...7,...8,ICAO_Code...9,...10,...11,...12,...13,...14
KMKE,GENERAL MITCHELL INTL,42.9469305555556,-87.8970638888889,KM,United States,KMKE,NA,BIRK,NA,NA,NA,NA,AKHIOK
MMMY,MONTERREY,25.7785583333333,-100.106986111111,MM,Mexico,MMMY,NA,BIRL,NA,NA,NA,NA,AKIAK
VOHS,"RAJIV GANDHI INTERNATIONAL AIRPORT, SHAMSHABAD",17.2405555555556,78.4288888888889,VO,India,VOHS,NA,BIRS,NA,NA,NA,NA,AKIM-ODA
TJSJ,LUIS MUNOZ MARIN INTL,18.4393972222222,-66.0021333333333,TJ,United States,TJSJ,NA,BISA,NA,NA,NA,NA,AKITA
KSMF,SACRAMENTO INTL,38.6954444444444,-121.590777777778,KS,United States,KSMF,NA,BISF,NA,NA,NA,NA,"AKLAVIK/FREDDIE CARMICHAEL, NT"
VECC,"NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL AIRPORT, KOLKATA",22.6539638888889,88.446725,VE,India,VECC,NA,BISI,NA,NA,NA,NA,AKMENE
YPPH,PERTH,-31.940194,115.966881,YP,Australia,YPPH,NA,BISK,NA,NA,NA,NA,AKOBO
ZYTX,SHENYANG/TAOXIAN,41.6416666666667,123.485,ZY,China,ZYTX,NA,BISL,NA,NA,NA,NA,AKOLA
EGBB,BIRMINGHAM,52.4538888888889,-1.74805555555556,EG,United Kingdom,EGBB,NA,BISR,NA,NA,NA,NA,"AKRON, OH."
MMGL,GUADALAJARA,20.5218361111111,-103.311144444444,MM,Mexico,MMGL,NA,BISS,NA,NA,NA,NA,AKRON-CANTON REGIONAL
LTAC,ANKARA/ESENBOGA,40.1280555555556,32.995,LT,Türkiye,LTAC,NA,BIST,NA,NA,NA,NA,AKROTIRI MIL
GCLP,GRAN CANARIA,27.9319444444444,-15.3866666666667,GC,Spain,GCLP,NA,BISV,NA,NA,NA,NA,AKSU/WENSU
SBKP,"CAMPINAS/VIRACOPOS,SP",-23.0069444444444,-47.1344444444444,SB,Brazil,SBKP,NA,BITE,NA,NA,NA,NA,AKTAU
LFML,MARSEILLE-PROVENCE,43.4366666666667,5.215,LF,France,LFML,NA,BITM,NA,NA,NA,NA,AKTOBE
KHPN,WESTCHESTER COUNTY,41.06695,-73.7075638888889,KH,United States,KHPN,NA,BITN,NA,NA,NA,NA,"AKULIVIK, QC"
HKJK,NAIROBI JOMO KENYATTA INTL,-1.31924166666667,36.927775,HK,Kenya,HKJK,NA,BIVI,NA,NA,NA,NA,AKUNNAAQ
RJGG,CHUBU CENTRAIR INTL,34.8583333333333,136.805277777778,RJ,Japan,RJGG,NA,BIVM,NA,NA,NA,NA,AKURE
OOMS,MUSCAT/MUSCAT INTL,23.6002,58.2836,OO,Oman,OOMS,NA,BIVO,NA,NA,NA,NA,AKUREYRI
ZSFZ,FUZHOU/CHANGLE,25.9333333333333,119.665,ZS,China,ZSFZ,NA,CAH4,NA,NA,NA,NA,AKUSE
LHBP,BUDAPEST LISZT FERENC INTERNATIONAL AIRPORT,47.4394444444444,19.2619444444444,LH,Hungary,LHBP,NA,CBS8,NA,NA,NA,NA,AL AHSA
CYWG,"WINNIPEG/JAMES ARMSTRONG RICHARDSON INTL, MB",49.9099,-97.2398972222222,CY,Canada,CYWG,NA,CCN2,NA,NA,NA,NA,AL AIN INTERNATIONAL
EGPF,GLASGOW,55.8719444444444,-4.43305555555556,EG,United Kingdom,EGPF,NA,CCQ3,NA,NA,NA,NA,AL ALAMAIN/INTL
OBBI,BAHRAIN INTERNATIONAL,26.270825,50.6336583333333,OB,Bahrain,OBBI,NA,CCR3,NA,NA,NA,NA,AL ASAD
LFBO,TOULOUSE BLAGNAC,43.635,1.36777777777778,LF,France,LFBO,NA,CDA4,NA,NA,NA,NA,AL BAHA/KING SAUD BIN ABDULAZIZ AIRPORT
RKPK,GIMHAE INTL,35.1805555555556,128.938055555556,RK,Republic of Korea,RKPK,NA,CEH6,NA,NA,NA,NA,AL CASALE
EGLC,LONDON/CITY,51.5052777777778,0.0552777777777778,EG,United Kingdom,EGLC,NA,CFH4,NA,NA,NA,NA,AL DAWADMI
KBDL,BRADLEY INTL,41.9391388888889,-72.6833611111111,KB,United States,KBDL,NA,CFH4,NA,NA,NA,NA,AL DHAFRA (MIL)
LTBJ,IZMIR/ADNAN MENDERES,38.2891666666667,27.155,LT,Türkiye,LTBJ,NA,CJW5,NA,NA,NA,NA,AL HAMRA (MIL)
CYOW,"OTTAWA/MACDONALD-CARTIER INTL, ON",45.3225,-75.6672694444444,CY,Canada,CYOW,NA,CNK4,NA,NA,NA,NA,AL HAWTAH
ZSJN,JINAN/YAOQIANG,36.8583333333333,117.215,ZS,China,ZSJN,NA,CNP3,NA,NA,NA,NA,AL HOCEIMA/CHERIF EL IDRISSI
SVMI,"MAIQUETIA, INTL, SIMON BOLIVAR, VARGAS",10.6011944444444,-66.9912222222222,SV,Venezuela (Bolivarian Republic of),SVMI,NA,CNY3,NA,NA,NA,NA,AL JAZEIRAH
NZWN,WELLINGTON INTL,-41.3272222222222,174.805277777778,NZ,New Zealand,NZWN,NA,CSC3,NA,NA,NA,NA,AL JOUF
MYNN,LYNDEN PINDLING INTL,25.0389583333333,-77.4662305555556,MY,Bahamas,MYNN,NA,CSM3,NA,NA,NA,NA,AL KHARJ
FACT,CAPE TOWN INTERNATIONAL,-33.9713694444444,18.6042916666667,FA,South Africa,FACT,NA,CTG3,NA,NA,NA,NA,AL NAJAF
VTSP,PHUKET/PHUKET INTL AIRPORT,8.1125,98.3091666666667,VT,Thailand,VTSP,NA,CYAB,NA,NA,NA,NA,AL QAIM
SBSV,"SALVADOR/DEPUTADO LUIS EDUARDO MAGALHAES, BA",-12.9086111111111,-38.3225,SB,Brazil,SBSV,NA,CYAC,NA,NA,NA,NA,AL QAISUMAH INTERNATIONAL
ZGNN,NANNING/WUXU,22.61,108.173333333333,ZG,China,ZGNN,NA,CYAD,NA,NA,NA,NA,AL SAQR FIELD
GMMN,CASABLANCA/MOHAMMED V,33.3641666666667,-7.58166666666667,GM,Morocco,GMMN,NA,CYAG,NA,NA,NA,NA,AL SHAMAL
YPAD,ADELAIDE,-34.945,138.530555555556,YP,Australia,YPAD,NA,CYAH,NA,NA,NA,NA,AL TAJI
KJAX,JACKSONVILLE INTL,30.4940444444444,-81.6878444444445,KJ,United States,KJAX,NA,CYAL,NA,NA,NA,NA,AL UDAID AIR BASE
ZBYN,TAIYUAN/WUSU,37.7483333333333,112.63,ZB,China,ZBYN,NA,CYAM,NA,NA,NA,NA,"ALABAT, QUEZON"
ENBR,BERGEN/FLESLAND,60.2936111111111,5.21805555555556,EN,Norway,ENBR,NA,CYAQ,NA,NA,NA,NA,AL-ABR
HAAB,ADDIS ABABA/BOLE COM/MET/NOF,8.97503888888889,38.7993972222222,HA,Ethiopia,HAAB,NA,CYAS,NA,NA,NA,NA,ALAJUELA
LIME,BERGAMO/ORIO AL SERIO,45.6688888888889,9.70027777777778,LI,Italy,LIME,NA,CYAT,NA,NA,NA,NA,ALAKANUK
LFSB,BALE-MULHOUSE,47.59,7.52916666666667,LF,France,LFSB,NA,CYAU,NA,NA,NA,NA,ALAMA
KRSW,SOUTHWEST FLORIDA INTL,26.5361666666667,-81.7551666666667,KR,United States,KRSW,NA,CYAV,NA,NA,NA,NA,ALAMEIN
KABQ,ALBUQUERQUE INTL. SUNPORT,35.0389305555556,-106.608261111111,KA,United States,KABQ,NA,CYAW,NA,NA,NA,NA,ALAMOGORDO-WHITE SANDS RGNL
PHOG,KAHULUI,20.8986527777778,-156.430452777778,PH,United States,PHOG,NA,CYAX,NA,NA,NA,NA,ALAT
LEAL,ALICANTE/ALICANTE-ELCHE MIGUEL HERNANDEZ,38.2822222222222,-0.558055555555556,LE,Spain,LEAL,NA,CYAY,NA,NA,NA,NA,ALAVUS
KOMA,EPPLEY AIRFIELD,41.3031666666667,-95.8940555555556,KO,United States,KOMA,NA,CYAZ,NA,NA,NA,NA,ALBACETE
EDDB,BERLIN BRANDENBURG,52.3622472222222,13.5006722222222,ED,Germany,EDDB,NA,CYBA,NA,NA,NA,NA,AL-BADIE
KBUF,BUFFALO NIAGARA INTL,42.9404166666667,-78.7305833333333,KB,United States,KBUF,NA,CYBB,NA,NA,NA,NA,ALBANY
ZBHH,HOHHOT/BAITA,40.8483333333333,111.823333333333,ZB,China,ZBHH,NA,CYBC,NA,NA,NA,NA,ALBANY INTL
KONT,ONTARIO INTL,34.056,-117.601194444444,KO,United States,KONT,NA,CYBD,NA,NA,NA,NA,AL-BAYDA
WALL,BALIKPAPAN/SULTAN AJI MUHAMMAD SULAIMAN SEPINGGAN,-1.2675,116.893888888889,WA,Indonesia,WALL,NA,CYBE,NA,NA,NA,NA,ALBENGA-RIVIERA AIRPORT
OEDF,DAMMAM/KING FAHD INTERNATIONAL,26.4711111111111,49.7977777777778,OE,Saudi Arabia,OEDF,NA,CYBF,NA,NA,NA,NA,ALBERGARIA-A-VELHA (HEL)
DAAG,ALGER/HOUARI BOUMEDIENE,36.6944444444444,3.21694444444444,DA,Algeria,DAAG,NA,CYBG,NA,NA,NA,NA,ALBERNI VALLEY REGIONAL AIRPORT
KBUR,BOB HOPE,34.2006944444444,-118.358666666667,KB,United States,KBUR,NA,CYBK,NA,NA,NA,NA,ALBERT J ELLIS
SBPA,"PORTO ALEGRE/SALGADO FILHO,   RS",-29.9947222222222,-51.1711111111111,SB,Brazil,SBPA,NA,CYBL,NA,NA,NA,NA,ALBERT LEA MUNI
LPPR,PORTO,41.2355555555556,-8.67805555555555,LP,Portugal,LPPR,NA,CYBN,NA,NA,NA,NA,ALBERT WHITTED
KRIC,RICHMOND INTL,37.5051805555556,-77.3197361111111,KR,United States,KRIC,NA,CYBP,NA,NA,NA,NA,ALBERT-BRAY
OMSJ,SHARJAH INTERNATIONAL,25.3291666666667,55.5161111111111,OM,United Arab Emirates,OMSJ,NA,CYBQ,NA,NA,NA,NA,ALBERTO LLERAS CAMARGO/BOYACA
NZCH,CHRISTCHURCH INTL,-43.4894444444444,172.534444444444,NZ,New Zealand,NZCH,NA,CYBR,NA,NA,NA,NA,ALBERTUS
KBHM,BIRMINGHAM-SHUTTLESWOTH INTL,33.5638888888889,-86.7523055555556,KB,United States,KBHM,NA,CYBT,NA,NA,NA,NA,ALBERTVILLE-GENERAL PIERRE DELACHENAL
ESGG,GOTEBORG/LANDVETTER,57.66,12.2911111111111,ES,Sweden,ESGG,NA,CYBU,NA,NA,NA,NA,ALBILBAH
DNMM,LAGOS/MURTALA MUHAMMED,6.57861111111111,3.3225,DN,Nigeria,DNMM,NA,CYBV,NA,NA,NA,NA,ALBI-LE SEQUESTRE
OJAI,AMMAN/QUEEN ALIA,31.724125,35.9946222222222,OJ,Jordan,OJAI,NA,CYBW,NA,NA,NA,NA,ALBION
RPVM,MACTAN-CEBU/LAPU-LAPU,10.3075611111111,123.979438888889,RP,Philippines,RPVM,NA,CYBX,NA,NA,NA,NA,ALBION DOWNS
KCHS,CHARLESTON AFB/INTL,32.8986472222222,-80.0405277777778,KC,United States,KCHS,NA,CYCA,NA,NA,NA,NA,AL-BOUGH
WMSA,SUBANG/SULTAN ABDUL AZIZ SHAH,3.13222222222222,101.550277777778,WM,Malaysia,WMSA,NA,CYCB,NA,NA,NA,NA,ALBROOK
EGPD,ABERDEEN/DYCE,57.2025,-2.19805555555556,EG,United Kingdom,EGPD,NA,CYCC,NA,NA,NA,NA,ALBSTADT-DEGERFELD
SBCT,"CURITIBA/AFONSO PENA, PR",-25.5316666666667,-49.1761111111111,SB,Brazil,SBCT,NA,CYCD,NA,NA,NA,NA,"ALBUQUERQUE (ARTCC),NM."
ZLLL,LANZHOU/ZHONGCHUAN,36.515,103.62,ZL,China,ZLLL,NA,CYCE,NA,NA,NA,NA,ALBUQUERQUE INTL. SUNPORT
UKBB,KYIV/BORYSPIL,50.3447222222222,30.8933333333333,UK,Ukraine,UKBB,NA,CYCG,NA,NA,NA,NA,ALBURY
ZYCC,CHANGCHUN/LONGJIA,43.9983333333333,125.688333333333,ZY,China,ZYCC,NA,CYCH,NA,NA,NA,NA,ALBURY MEDICAL
EVRA,RIGA,56.9236111111111,23.9711111111111,EV,Latvia,EVRA,NA,CYCK,NA,NA,NA,NA,ALCALDIA DE MEDELLIN/ANTIOQUIA
WMKP,PENANG INTERNATIONAL AIRPORT,5.29555555555556,100.272222222222,WM,Malaysia,WMKP,NA,CYCL,NA,NA,NA,NA,ALCANTARI
VNKT,KATHMANDU,27.6971444444444,85.3579222222222,VN,Nepal,VNKT,NA,CYCN,NA,NA,NA,NA,ALCOOTA STN
OLBA,RAFFIC HARIRI INTL BEIRUT,33.81905,35.4900277777778,OL,Lebanon,OLBA,NA,CYCO,NA,NA,NA,NA,ALDAN
KOKC,WILL ROGER WORLD,35.3930722222222,-97.6007611111111,KO,United States,KOKC,NA,CYCP,NA,NA,NA,NA,ALDERLEY
SKRG,JOSE MARIA CORDOVA/RIONEGRO,6.164444444444444,-75.42277777777778,SK,Colombia,SKRG,NA,CYCQ,NA,NA,NA,NA,ALDERNEY
ZSCN,NANCHANG/CHANGBEI,28.8633333333333,115.9,ZS,China,ZSCN,NA,CYCR,NA,NA,NA,NA,ALDERSYDE
WBKK,KOTA KINABALU INTERNATIONAL,5.93194444444444,116.050277777778,WB,Malaysia,WBKK,NA,CYCS,NA,NA,NA,NA,ALDINGA
LIPE,BOLOGNA/BORGO PANIGALE,44.5308333333333,11.2969444444444,LI,Italy,LIPE,NA,CYCT,NA,NA,NA,NA,ALEKSANDROWICE K/BIELSKA-BIALEJ
MZBZ,PHILIP S W GOLDSON INTL,17.5390861111111,-88.3082,MZ,Belize,MZBZ,NA,CYCW,NA,NA,NA,NA,ALENCON-VALFRAMBERT
VTCC,CHIANG MAI/CHIANG MAI INTL.  AIRPORT,18.7713888888889,98.9627777777778,VT,Thailand,VTCC,NA,CYCX,NA,NA,NA,NA,ALEPPO/INTL
EGNX,EAST MIDLANDS,52.8311111111111,-1.32777777777778,EG,United Kingdom,EGNX,NA,CYCY,NA,NA,NA,NA,"ALERT BAY, BC"
ZSWZ,WENZHOU/LONGWAN,27.91,120.853333333333,ZS,China,ZSWZ,NA,CYCZ,NA,NA,NA,NA,"ALERT, NU"
CYTZ,"TORONTO/BILLY BISHOP TORONTO CITY AIRPORT, ON",43.6284138888889,-79.3962027777778,CY,Canada,CYTZ,NA,CYDA,NA,NA,NA,NA,ALES-CEVENNES
LEIB,IBIZA,38.8727777777778,1.37305555555556,LE,Spain,LEIB,NA,CYDB,NA,NA,NA,NA,ALESSANDRIA
EDDP,LEIPZIG/HALLE,51.4239916666667,12.2363833333333,ED,Germany,EDDP,NA,CYDC,NA,NA,NA,NA,ALESUND HOSPITAL (HELIPAD)
LYBE,BEOGRAD/NIKOLA TESLA,44.8193833333333,20.3070666666667,LY,Serbia,LYBE,NA,CYDF,NA,NA,NA,NA,ALESUND/VIGRA
EDDV,HANNOVER,52.4602138888889,9.68352222222222,ED,Germany,EDDV,NA,CYDL,NA,NA,NA,NA,ALEXANDER BAY
OIII,TEHRAN/MEHRABAD INTL,35.6888888888889,51.3147222222222,OI,Iran (Islamic Republic of),OIII,NA,CYDM,NA,NA,NA,NA,ALEXANDER FIELD SOUTH WOOD COUNTY
SAEZ,EZEIZA/MINISTRO PISTARINI (BA),-34.8222222222222,-58.5358333333333,SA,Argentina,SAEZ,NA,CYDN,NA,NA,NA,NA,ALEXANDRA
CYHZ,"HALIFAX/STANFIELD INTL, NS",44.8796805555556,-63.5101916666667,CY,Canada,CYHZ,NA,CYDO,NA,NA,NA,NA,ALEXANDRA
ELLX,LUXEMBOURG/LUXEMBOURG,49.6233333333333,6.20444444444444,EL,Luxembourg,ELLX,NA,CYDP,NA,NA,NA,NA,ALEXANDRIA
KTUL,TULSA INTL,36.1983888888889,-95.8881111111111,KT,United States,KTUL,NA,CYDQ,NA,NA,NA,NA,ALEXANDRIA INTL
KBOI,BOISE AIR TERMINAL/GOWEN FLD,43.5643611111111,-116.222861111111,KB,United States,KBOI,NA,CYEA,NA,NA,NA,NA,ALEXANDRIA INTL AP
EGGD,BRISTOL,51.3827777777778,-2.71916666666667,EG,United Kingdom,EGGD,NA,CYED,NA,NA,NA,NA,ALEXANDRIA STN
LIRN,NAPOLI/CAPODICHINO,40.8844444444444,14.2908333333333,LI,Italy,LIRN,NA,CYEE,NA,NA,NA,NA,ALEXANDROUPOLIS/DIMOKRITOS
ENZV,STAVANGER/SOLA,58.8766666666667,5.63777777777778,EN,Norway,ENZV,NA,CYEG,NA,NA,NA,NA,ALFEMAR/CHOCO
LFBD,BORDEAUX-MERIGNAC,44.8286111111111,-0.715277777777778,LF,France,LFBD,NA,CYEK,NA,NA,NA,NA,ALFONSO BONILLA ARAGON/CALI
RJFK,KAGOSHIMA,31.8033333333333,130.719444444444,RJ,Japan,RJFK,NA,CYEL,NA,NA,NA,NA,ALFONSO LOPEZ PUMAREJO/VALLEDUPAR
KORF,NORFOLK INTL,36.8946027777778,-76.2012277777778,KO,United States,KORF,NA,CYEM,NA,NA,NA,NA,ALFRAGIDE (HEL)
SBRF,"RECIFE/GUARARAPES - GILBERTO FREYRE, PE",-8.12638888888889,-34.9227777777778,SB,Brazil,SBRF,NA,CYEN,NA,NA,NA,NA,ALFRED HOSPITAL
VCBI,KATUNAYAKE/BANDARANAIKE INTERNATIONAL AIRPORT COLOMBO,7.18018888888889,79.8853,VC,Sri Lanka,VCBI,NA,CYER,NA,NA,NA,NA,ALFREDO VASQUEZ COBO/LETICIA
GCTS,TENERIFE SUR,28.0444444444444,-16.5725,GC,Spain,GCTS,NA,CYES,NA,NA,NA,NA,ALGARROBO
ENVA,TRONDHEIM/VARNES,63.4575,10.9241666666667,EN,Norway,ENVA,NA,CYET,NA,NA,NA,NA,ALGARROBO FANOR/MAGDALENA
MROC,JUAN SANTAMARIA INTL.,9.99390277777778,-84.2088555555556,MR,Costa Rica,MROC,NA,CYEU,NA,NA,NA,NA,ALGARROBO/AD SAN GERONIMO
VYYY,YANGON INTERNATIONAL,16.9072666666667,96.1332388888889,VY,Myanmar,VYYY,NA,CYEV,NA,NA,NA,NA,ALGER/HOUARI BOUMEDIENE
ZSNB,NINGBO/LISHE,29.8266666666667,121.463333333333,ZS,China,ZSNB,NA,CYEY,NA,NA,NA,NA,ALGES (HEL)
LICC,CATANIA/FONTANAROSSA,37.4666666666667,15.0638888888889,LI,Italy,LICC,NA,CYFA,NA,NA,NA,NA,AL-GHAIDAH/INTL
VOCI,"COCHIN INTERNATIONAL AIRPORT, NEDUMBASSERY",10.1535388888889,76.4072222222222,VO,India,VOCI,NA,CYFB,NA,NA,NA,NA,ALGHENA
KICT,WICHITA DWIGHT D. EISENHOWER NATIONAL,37.6499444444444,-97.4330555555556,KI,United States,KICT,NA,CYFC,NA,NA,NA,NA,ALGHERO/FERTILIA
KRNO,RENO/TAHOE INTL,39.4991111111111,-119.768111111111,KR,United States,KRNO,NA,CYFD,NA,NA,NA,NA,ALHAMA DE MURCIA (MURCIA)
KTUS,TUCSON INTl,32.1160666666667,-110.941013888889,KT,United States,KTUS,NA,CYFE,NA,NA,NA,NA,AL-HAZM
KGRR,GERALD R. FORD INTL,42.8808333333333,-85.5228055555555,KG,United States,KGRR,NA,CYFH,NA,NA,NA,NA,ALI AL SALEM AIR BASE
KGSO,PIEDMONT TRIAD INTL,36.101325,-79.9411222222222,KG,United States,KGSO,NA,CYFI,NA,NA,NA,NA,ALI SABIEH
ZGKL,GUILIN/LIANGJIANG,25.2166666666667,110.038333333333,ZG,China,ZGKL,NA,CYFJ,NA,NA,NA,NA,ALICANTE/ALICANTE-ELCHE MIGUEL HERNANDEZ
VMMC,MACAO/INTL AIRPORT,22.1494444444444,113.591388888889,VM,China,VMMC,NA,CYFO,NA,NA,NA,NA,ALICE DOWNS STN
LFPB,PARIS-LE BOURGET,48.9694444444444,2.44138888888889,LF,France,LFPB,NA,CYFR,NA,NA,NA,NA,ALICE INTL
LFRS,NANTES ATLANTIQUE,47.1569444444444,-1.60777777777778,LF,France,LFRS,NA,CYFS,NA,NA,NA,NA,ALICE SPRINGS
KPDK,DEKALB-PEACHTREE,33.8756111111111,-84.3019722222222,KP,United States,KPDK,NA,CYFT,NA,NA,NA,NA,ALINDAO
SBFZ,"FORTALEZA/ PINTO MARTINS, CE",-3.77583333333333,-38.5322222222222,SB,Brazil,SBFZ,NA,CYGB,NA,NA,NA,NA,ALINGSAS
OPKC,KARACHI/JINNAH INTERNATIONAL,24.9085583333333,67.1627611111111,OP,Pakistan,OPKC,NA,CYGD,NA,NA,NA,NA,ALIWAL NORTH
UAAA,ALMATY,43.3555555555556,77.0438888888889,UA,Kazakhstan,UAAA,NA,CYGE,NA,NA,NA,NA,AL-KHARJ/PRINCE SULTAN AIR BASE
LIRA,ROMA/CIAMPINO,41.7994444444444,12.5972222222222,LI,Italy,LIRA,NA,CYGH,NA,NA,NA,NA,AL-KHASHAA
CYQB,"QUEBEC/JEAN LESAGE INTL, QC",46.7911944444444,-71.3933111111111,CY,Canada,CYQB,NA,CYGK,NA,NA,NA,NA,"ALLAH VALLEY, SOUTH COTABATO"
KDSM,DES MOINES INTL,41.5339722222222,-93.6630694444444,KD,United States,KDSM,NA,CYGL,NA,NA,NA,NA,ALLAMBIE
LEVC,VALENCIA,39.4894444444444,-0.481666666666667,LE,Spain,LEVC,NA,CYGM,NA,NA,NA,NA,ALLANDY
KELP,EL PASO INTL,31.8073333333333,-106.376361111111,KE,United States,KELP,NA,CYGO,NA,NA,NA,NA,ALLDAYS
KROC,GREATER ROCHESTER  INTL,43.1191416666667,-77.6718666666667,KR,United States,KROC,NA,CYGP,NA,NA,NA,NA,ALLEBERG
LGTS,THESSALONIKI/MAKEDONIA,40.5197222222222,22.9709166666667,LG,Greece,LGTS,NA,CYGQ,NA,NA,NA,NA,ALLEGHENY COUNTY
ESSB,STOCKHOLM/BROMMA,59.3544444444444,17.9422222222222,ES,Sweden,ESSB,NA,CYGR,NA,NA,NA,NA,ALLEN AAF
GCXO,TENERIFE NORTE/CIUDAD DE LA LAGUNA,28.4827777777778,-16.3416666666667,GC,Spain,GCXO,NA,CYGT,NA,NA,NA,NA,ALLEN C PERKINSON BLACKSTONE AAF
KVNY,VAN NUYS,34.2098055555556,-118.489972222222,KV,United States,KVNY,NA,CYGV,NA,NA,NA,NA,ALLENDORF/EDER
GCRR,LANZAROTE/CESAR MANRIQUE LANZAROTE,28.9455555555556,-13.6052777777778,GC,Spain,GCRR,NA,CYGW,NA,NA,NA,NA,ALLIANCE MUNI
ZBSJ,SHIJIAZHUANG/ZHENGDING,38.2816666666667,114.698333333333,ZB,China,ZBSJ,NA,CYGX,NA,NA,NA,NA,ALLIENCE
KBFI,BOEING FIELD/KING COUNTRY INTL,47.5299722222222,-122.301944444444,KB,United States,KBFI,NA,CYGZ,NA,NA,NA,NA,ALLSTEDT
SKCL,ALFONSO BONILLA ARAGON/CALI,3.5430555555555556,-76.38166666666666,SK,Colombia,SKCL,NA,CYHA,NA,NA,NA,NA,ALLUITSUP PAA
KLIT,BILL AND HILLARY CLINTON NATIONAL/ADAMS FIELD,34.7294444444444,-92.2247777777778,KL,United States,KLIT,NA,CYHB,NA,NA,NA,NA,"ALMA, QC"
KSAV,SAVANNAH/HILTON HEAD INTL,32.1275833333333,-81.2021388888889,KS,United States,KSAV,NA,CYHD,NA,NA,NA,NA,ALMADA HOSPITAL (HEL)
KGEG,SPOKANE INTL,47.6190277777778,-117.535222222222,KG,United States,KGEG,NA,CYHE,NA,NA,NA,NA,AL-MAFRAQ
VVDN,DA NANG/DA NANG INTERNATIONAL,16.0438888888889,108.200277777778,VV,Viet Nam,VVDN,NA,CYHF,NA,NA,NA,NA,ALMATY
WBGG,KUCHING INTERNATIONAL,1.48527777777778,110.345,WB,Malaysia,WBGG,NA,CYHH,NA,NA,NA,NA,ALMAZA  AFB / MILITARY
KSYR,SYRACUSE HANCOCK INTL,43.1111944444444,-76.1063055555556,KS,United States,KSYR,NA,CYHI,NA,NA,NA,NA,"ALMEIRIM/MONTE DOURADO,PA"
DTTA,TUNIS/CARTHAGE,36.8511111111111,10.2269444444444,DT,Tunisia,DTTA,NA,CYHK,NA,NA,NA,NA,ALMERIA
KPVD,THEODORE FRANCIS GREENE STATE,41.7223333333333,-71.4277222222222,KP,United States,KPVD,NA,CYHM,NA,NA,NA,NA,ALMHULT/MOCKELN
EBCI,CHARLEROI/BRUSSELS SOUTH,50.46,4.45277777777778,EB,Belgium,EBCI,NA,CYHN,NA,NA,NA,NA,ALMIRANTE PADILLA/RIOHACHA
LGIR,IRAKLION/NIKOS KAZANTZAKIS,35.3397222222222,25.1802777777778,LG,Greece,LGIR,NA,CYHO,NA,NA,NA,NA,ALMIROS/NEA ANCHIALOS
ZLIC,YINCHUAN/HEDONG,38.32,106.393333333333,ZL,China,ZLIC,NA,CYHR,NA,NA,NA,NA,ALONG
EDDN,NUERNBERG,49.4987,11.0780083333333,ED,Germany,EDDN,NA,CYHS,NA,NA,NA,NA,ALONNAH MEDICAL
EGNT,NEWCASTLE,55.0380555555556,-1.68972222222222,EG,United Kingdom,EGNT,NA,CYHT,NA,NA,NA,NA,AL-OQLAH
TTPP,"PIARCO,TRINIDAD",10.5952777777778,-61.3372222222222,TT,Trinidad and Tobago,TTPP,NA,CYHU,NA,NA,NA,NA,ALOR SETAR/SULTAN ABDUL  HALIM
WIDD,BATAM/HANG NADIM,1.11888888888889,104.113888888889,WI,Indonesia,WIDD,NA,CYHY,NA,NA,NA,NA,ALOR/MALI
RCKH,KAOHSIUNG INTERNATIONAL,22.5769444444444,120.350277777778,RC,China,RCKH,NA,CYHZ,NA,NA,NA,NA,ALPENA COUNTY RGNL
LPFR,FARO,37.0144444444444,-7.96583333333333,LP,Portugal,LPFR,NA,CYIB,NA,NA,NA,NA,ALPHA
VRMM,VELANA INTERNATIONAL AIRPORT,4.19166666666667,73.5291666666667,VR,Maldives,VRMM,NA,CYID,NA,NA,NA,NA,ALPHA METAL
YBCS,CAIRNS/CAIRNS INTL,-16.8858333333333,145.755277777778,YB,Australia,YBCS,NA,CYIF,NA,NA,NA,NA,ALPHONSE
KDAY,JAMES M. COX DAYTON INTL,39.90225,-84.2194166666667,KD,United States,KDAY,NA,CYIK,NA,NA,NA,NA,ALPURRURULAM
MDPC,PUNTA CANA INTL.,18.5707805555556,-68.3661861111111,MD,Dominican Republic,MDPC,NA,CYIN,NA,NA,NA,NA,ALROY DOWNS
VAAH,SARDAR VALLABH BHAI PATEL INTERNATIONAL AIRPORT AHMEDABAD,23.0711944444444,72.6264388888889,VA,India,VAAH,NA,CYIO,NA,NA,NA,NA,ALSTONVILLE SOUTH
OEMA,MADINAH/PRINCE MOHAMMAD BIN  ABDULAZIZ INTERNATIONAL,24.5502777777778,39.7058333333333,OE,Saudi Arabia,OEMA,NA,CYIV,NA,NA,NA,NA,ALTA
ZBBB,BEIJING CITY,39.9611111,116.2566667,ZB,China,ZBBB,NA,CYJA,NA,NA,NA,NA,"ALTA FLORESTA/PILOTO OSVALDO MARQUES DIAS,MT"
KFSD,JOE FOSS FIELD,43.5820111111111,-96.7419138888889,KF,United States,KFSD,NA,CYJF,NA,NA,NA,NA,"ALTAGRACIA DE ORITUCO, GUARICO"
MSLP,AEROPUERTO INTL SAN OSCAR ARNULFO ROMERO Y GALDAMEZ,13.4409361111111,-89.05575,MS,El Salvador,MSLP,NA,CYJM,NA,NA,NA,NA,"ALTAMIRA/ALTAMIRA,PA"
